ID,Area,AreaReal,Perimeter,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,BoundingBoxArea,BoundingBoxAreaReal,Diameter,DiameterReal,Centroid_1,Centroid_2
1605,79,0.0045106487038349,96,383,244,397,258,196,0.0111909765310334,17.0293863659264,0.12867819364759,390,251
1625,120,0.00685161828430618,130,84,257,100,276,304,0.017357432986909,19.4164878389476,0.14671571414313,92,266.5
1649,237,0.0135319461115047,268,400,258,423,281,529,0.0302042172699831,26.0768096208106,0.197042728727557,411.5,269.5
1666,179,0.0102203306074234,250,710,247,731,273,546,0.0311748631935931,27.7848879788996,0.209949385080555,720.5,260
1669,193,0.0110196860739258,184,853,256,879,272,416,0.0237522767189281,26.0768096208106,0.197042728727557,866,264
1672,61,0.00348290596118898,74,171,262,184,270,104,0.00593806917973203,13.8924439894498,0.104974692540277,177.5,266
1680,247,0.0141029143018636,190,534,254,553,275,399,0.0227816307953181,22.4722050542442,0.169805458137016,543.5,264.5
1681,321,0.018328078910519,252,672,259,694,283,528,0.0301471204509472,25.0798724079689,0.189509628181714,683,271
1683,323,0.0184422725485908,370,694,228,725,266,1178,0.0672600528242724,45.6070170039655,0.344617735461541,709.5,247
1690,89,0.00508161689419375,76,319,262,327,276,112,0.0063948437320191,15.2315462117278,0.115093275287157,323,269
1692,166,0.00947807195995689,192,472,262,493,279,357,0.0203835643958109,22.4722050542442,0.169805458137016,482.5,270.5
1698,64,0.00365419641829663,108,140,264,148,280,128,0.00730839283659326,16.1245154965971,0.121840768831004,144,272
1704,488,0.0278632476895118,448,727,255,771,280,1100,0.0628065009394733,44.5533388198909,0.336655886308604,749,267.5
1728,57,0.00325451868504544,110,892,266,903,282,176,0.0100490401503157,18.8679622641132,0.142570921217389,897.5,274
1730,47,0.00268355049468659,70,644,266,656,272,72,0.00411097097058371,12.1655250605964,0.0919256722429102,650,269
1734,193,0.0110196860739258,178,819,257,837,275,324,0.0184993693676267,21.4009345590327,0.16171067719367,828,266
1751,242,0.0138174302066841,212,215,259,236,281,462,0.0263787303945788,26.2488094968134,0.198342401709077,225.5,270
1767,207,0.0118190415404282,206,196,268,212,293,400,0.0228387276143539,26.2488094968134,0.198342401709077,204,280.5
1773,62,0.00354000278022486,108,111,272,120,286,126,0.00719419919852149,14.3178210632764,0.108188945379629,115.5,279
1784,33,0.0018841950281842,44,862,272,871,276,36,0.00205548548529186,9.48683298050514,0.0716848220562041,866.5,274
1794,211,0.0120474288165717,196,595,272,615,300,560,0.0319742186600955,29.1204395571221,0.220041138295616,605,286
1801,31,0.00177000139011243,48,308,274,317,279,45,0.00256935685661482,9.21954445729289,0.0696651248333785,312.5,276.5
1818,607,0.0346577691547821,494,611,238,639,285,1316,0.0751394138512245,50.6951674225463,0.383065040067903,625,261.5
1849,87,0.00496742325612198,104,832,278,845,295,221,0.0126183970069306,18.3847763108502,0.138919850396295,838.5,286.5
1865,130,0.00742258647466503,124,281,263,293,286,276,0.0157587220539042,25.0798724079689,0.189509628181714,287,274.5
1871,36,0.00205548548529186,58,870,280,878,289,72,0.00411097097058371,12.0415945787923,0.0909892233190465,874,284.5
1882,82,0.00468193916094256,74,59,283,67,297,112,0.0063948437320191,14.3178210632764,0.108188945379629,63,290
1893,62,0.00354000278022486,60,85,284,93,296,96,0.00548129462744495,12.5299640861417,0.0946794623381118,89,290
